repo,commit_id,cve_id
https://github.com/beanshell/beanshell,7c68fde2d6fc65e362f20863d868c112a90a9b49,CVE-2016-2510
https://github.com/gradle/gradle,7ee79e7e41ec0d4cdb206dc849b2c5b7be7b1854,CVE-2019-11065
https://github.com/netty/netty,3e6b54bb59d55d4d375c2e97157d34969b7ede0b,
https://github.com/FasterXML/jackson-databind,efc3c0d02f4743dbaa6d1b9c466772a2f13d966b,CVE-2019-12086
https://github.com/AsyncHttpClient/async-http-client,3c9152e2c75f7e8b654beec40383748a14c6b51b,CVE-2013-7398
https://github.com/apache/activemq,2895197d0dad246757d8d1d9eea181cbf0543ae9,CVE-2010-0684
https://github.com/dotCMS/core,36f8d3e0f1ad6aaab314a3c0cc06dfc4ec7fd9ab,CVE-2018-16980
https://github.com/cloudfoundry/uaa,96a294013c0c9a13ef32afc49d2b759f5107dc4,CVE-2017-4992
https://github.com/gradle/gradle,6e8f82e1139f5f0704b962ddd6ffa2f69997dc6e,CVE-2019-15052
https://github.com/Wechat-Group/weixin-java-tools,8ec61d1328f50e23cd14285a950ca57a088b32b2,CVE-2019-5312
https://github.com/pgjdbc/pgjdbc,14b62aca4764d496813f55a43d050b017e01eb65,CVE-2020-13692
https://github.com/RadarCOVID/radar-covid-backend-dp3t-server,6d30c92cc8fcbde3ded7e9518853ef278080344d,CVE-2020-26230
https://github.com/apache/struts,418a20c0594f23764fe29ced400c1219239899a,CVE-2017-9804
https://github.com/cloudfoundry/uaa,b3834364ab573e9655348193780a56a602fe87b7,CVE-2016-3084
https://github.com/spring-projects/spring-security-oauth,84d4efe1a89a6209799ad8e20fcfac8f24a18aa3,
https://github.com/apache/struts,5421930b49822606792f36653b17d3d95ef106f9,CVE-2016-4003
https://github.com/apache/camel,2e8f21dec883b083ddcdddd802847b4c378a61a,CVE-2018-8027
https://github.com/cloudfoundry/uaa,0a78612f981c541ad2d997e6a365f2a0b3e799d9,CVE-2016-5016
https://github.com/apache/lucene-solr,8090380ecd3b80234a727885ad06aea1c1e939d7,
https://github.com/looly/hutool,9f8a801c7b98b75ee681c0988e1a58bcfdc21756,CVE-2018-17297
https://github.com/FasterXML/jackson-databind,2235894210c75f624a3d0cd60bfb0434a20a18bf,CVE-2017-17485
https://github.com/apache/ambari,3ab123a109f6384f019db455f256520f4a8b85dd,CVE-2015-1775
https://github.com/cloudfoundry/uaa,14350228989e2aee900b8d48a848293bb5152b6f,CVE-2016-3084
https://github.com/eXist-db/exist,b210f9fbf379b68842f2b055dda80d7e7479e96f,CVE-2018-1000823
https://github.com/hmcts/ccd-data-store-api,e04eb380ef5d1620e62f175b68873368efc54005,
https://github.com/dotCMS/core,60ceb7a73a65bed578ae1aac0cbbb89740739018,CVE-2018-16980
https://github.com/cloudfoundry/uaa,1e2a746968cdac5b53164ca8955646e4257ecc7,CVE-2017-8031
https://github.com/cloudfoundry/uaa,81aeb7a3aa048ea086c494f725d643e48dd9266,CVE-2018-11047
https://github.com/hibernate/hibernate-validator,c9525ca544b1281e2b7c7347e86e87c86dc1dc6e,CVE-2014-3558
https://github.com/apache/struts,01e6b251b4db78bfb7971033652e81d1af4cb3e,CVE-2013-2134
https://github.com/apache/geode,954ccb545d24a9c9a35cbd84023a4d7e07032de0,CVE-2017-15695
https://github.com/opennetworkinglab/onos,3e033bd22d50bf425fadfc2a84695688b8e17fe7,
https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,CVE-2016-4433
https://github.com/apache/tika,98672cdd92b6325ff78c763955a7c045b364095b,CVE-2015-3271
https://github.com/xm-online/xm-uaa,ffa9609c809c17e7a39ae1d92843c4463e3ca739,CVE-2019-15557
https://github.com/kawasima/struts1-forever,c726db61687a40e958415ee9bfb73d8b3f83de44,
https://github.com/hs-web/hsweb-framework,40929e9b0d336a26281a5ed2e0e721d54dd8d2f2,CVE-2018-20595
https://github.com/hmcts/ccd-data-store-api,24ef2666378acd0c9a96e9314e20e2019afeddd5,
https://github.com/apache/nifi,f694e6464f25059dc74417656b780d4e5f075efa,
https://github.com/theonedev/onedev,39d95ab8122c5d9ed18e69dc024870cae08d2d60,CVE-2021-21248
https://github.com/apache/tomcat80,2b643a4e36d318d55ec57fee57610671656d23c0,CVE-2015-5345
https://github.com/apache/commons-collections,e585cd0433ae4cfbc56e58572b9869bd0c86b611,COLLECTIONS-580
https://github.com/spring-projects/spring-security,947d11f433b78294942cb5ea56e8aa5c3a0ca43,CVE-2017-4995
https://github.com/apache/activemq,9dc43f3ffe85c9c56faee235a21f23bfceb865c8,CVE-2010-0684
https://github.com/spring-projects/spring-security,65da28e4bf62f58fb130ba727cbbd621b44a36d,CVE-2018-1199
https://github.com/javamelody/javamelody,00ff3490878e78f3f8c9eb65efb054f85f6058f8,JAVAMELODY-252
https://github.com/spring-projects/spring-security,666e356ebc479194ba51e43bb99fc42f849b6175,CVE-2016-9879
https://github.com/dropwizard/dropwizard,55da67b2598209189e21928abe03d36fc1774617,CVE-2020-11002
https://github.com/jenkinsci/jenkins,b8c9841c30738fb12a6024059326dee1177caa51,
https://github.com/apache/tika,a09d853dbed712f644e274b497cce254f3189d57,CVE-2018-11762
https://github.com/ctripcorp/apollo,ae9ba6cfd32ed80469f162e5e3583e2477862ddf,CVE-2020-15170
https://github.com/bigbluebutton/bigbluebutton,71fe1eac1e5bd73a2cd44bd79c001086b250e435,CVE-2020-25820
https://github.com/apache/tomcat80,c5200318b7f030d658f22b6c2f2ab6fd565d26a3,
https://github.com/JabRef/jabref,57d3a8a5ce5ee92d09bb8c673d67fcb0b8e577bb,CVE-2018-1000652
https://github.com/apache/activemq,6f03921b31d9fefeddb0f4fa63150ed1f94a14b,CVE-2015-5254
https://github.com/apache/struts,352306493971e7d5a756d61780d57a76eb1f519a,CVE-2017-5638
https://github.com/hmcts/ccd-data-store-api,3bca8f8d25d7d55f20676a6f12e15940917e33f6,
https://github.com/dotCMS/core,3c4679db61f77552442440dca52a1c58d8e60721,CVE-2016-2355
https://github.com/AdoptOpenJDK/IcedTea-Web,f840d43d4ff917512937fda952fb9ba0121a9c81,
https://github.com/apache/struts,6e87474f9ad0549f07dd2c37d50a9ccd0977c6e,CVE-2018-11776
https://github.com/apache/struts,6efaf900d4ffb7be8a74065af5553bad2389f72,CVE-2018-11776
https://github.com/apache/activemq,bde7097fb8173cf871827df7811b3865679b963d,CVE-2018-11775
https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,CVE-2017-14949
https://github.com/apache/nifi,0127b02617530491a1a55aa72395cee583083956,NIFI-4436
https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,CVE-2017-9803
https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,CVE-2018-1000613
https://github.com/apache/skywalking,3bc6c4cd6ebc5576c029db944f9dc0f578906aa3,
https://github.com/apache/struts,ba0563183b128dcef88b469f46e528a12e0179e7,S2-043
https://github.com/apache/tomcat80,3d315ac9dfaa2c03b4df82938d78bf5b755766b3,
https://github.com/apache/activemq,a7e2a44fe8d4435ae99532eb0ab852e6247f7b16,CVE-2015-5254
https://github.com/undertow-io/undertow,834496fb74ddda2af197940c70d08bab419fdf12,
https://github.com/dotCMS/core,ce5c3e8079d64929abb76ec3ec7ac7c71a4a26b6,CVE-2019-12872
https://github.com/angelozerr/lsp4xml,c8bf3245a72cace50ee2aae5eee69538c58ce056,CVE-2019-18213
https://github.com/rhuss/jolokia,1b360b8889f0ed51165a8d1ac55dd8e0aa2dfd4,CVE-2018-1000130
https://github.com/openmrs/openmrs-module-htmlformentry,86f35221c8a57cdd7557ce731a56b90db216c8e0,CVE-2017-12795
https://github.com/apache/tomcat80,dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450,CVE-2016-0762
https://github.com/bcgit/bc-java,c014f78b148685527c5646b1204cd7f595005afa,
https://github.com/restlet/restlet-framework-java,12cc79b3953c7bd276e9f1cae2fbfdb9c1a6f07,CVE-2013-4221
https://github.com/apache/tomcat80,c5f6aa33481fcdc9079e5abeab4ff18a984c5760,
https://github.com/apache/openjpa,d3c68ad3bb9aa0e4e9abbfdec691abb06df642a5,CVE-2013-1768
https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,CVE-2018-1999046
https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,CVE-2018-1260
https://github.com/bcgit/bc-java,81b00861cd5711e85fe8dce2a0e119f684120255,CVE-2018-5382
https://github.com/apache/hadoop,6b710a42e00acca405e085724c89cda016cf7442,CVE-2015-1776
https://github.com/spring-projects/spring-security-oauth,4082ec7ae3d39198a47b5c803ccb20dacefb0b0,CVE-2018-15758
https://github.com/apache/storm,efad4cca2d7d461f5f8c08a0d7b51fabeb82d0a,CVE-2018-8008
https://github.com/apache/tomcat80,25d3c0d93190ef165ecd6c744bc15b5059abfa8f,CVE-2017-5664
https://github.com/jenkinsci/jenkins,fd2e081b947124c90bcd97bfc55e1a7f2ef41a74,CVE-2017-2601
https://github.com/openmrs/openmrs-module-htmlformentry,c095610518d9d0e4fdcb915884ad10f9c5b75eb6,CVE-2018-16521
https://github.com/apache/commons-collections,5ec476b0b756852db865b2e442180f091f8209ee,COLLECTIONS-580
https://github.com/hmcts/ccd-data-store-api,b7d51b4e52a3f9000658f2c7aa7e8d73d16a2f39,
https://github.com/mapfish/mapfish-print,e1d0527d13db06b2b62ca7d6afb9e97dacd67a0e,CVE-2020-15231
https://github.com/openmrs/openmrs-module-htmlformentry,3d6bc7df0dc68a2f95ed5050272eb56dafe6dc05,
https://github.com/apache/struts,9cad25f258bb2629d263f828574d2671366c238d,CVE-2012-0393
https://github.com/apache/tomcat80,824c7dc781056442046db0ae34bcf1497f23f44c,CVE-2016-6797
https://github.com/apache/camel,4491c080cb6c8659fc05441e49307b7d4349aa56,CVE-2015-5344
https://github.com/igniterealtime/Openfire,9f29a35c4ff46ca7af2a97ec1242c480d2c513ff,
https://github.com/apache/tomcat80,df3b24b87f8d2e6a5f4fea57f687e76a0f5124d7,
https://github.com/opennetworkinglab/onos,d59f36ce062b31be67221f6b668abaeb54011d49,CVE-2018-1000614
https://github.com/SonarSource/sonarqube,020c4390d4d830041ec5f640a543d2f56101c16f,
https://github.com/x-stream/xstream,806949e1b3c22a3b31819a37402489a0303221a,CVE-2016-3674
https://github.com/AsyncHttpClient/async-http-client,20b38856a9cb328b8d2b501ee99c139575083590,CVE-2013-7398
https://github.com/yahoo/elide,96d8f4c1ad42728e75b7b841c7dad6f58d006f8f,
https://github.com/apache/karaf,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,CVE-2018-11786
https://github.com/dotCMS/dotCMS,3372560ff65d209efa1908f25646a8211342292d,CVE-2016-8902
https://github.com/apache/tomcat80,e070a31ec81b56377822e44883c64abb41f36a3b,CVE-2017-5664
https://github.com/apache/struts,0d6442bab5b44d93c4c2e63c5335f0a331333b9,CVE-2017-9787
https://github.com/FasterXML/jackson-databind,d4983c740fec7d5576b207a8c30a63d3ea7443de,CVE-2019-14540
https://github.com/sanluan/PublicCMS,2b411dc2821c69539138aaf7632b938b659a58fa,CVE-2018-18927
https://github.com/apache/tika,ffb48dd29d0c2009490caefda75e5b57c7958c51,CVE-2018-1335
https://github.com/Bedework/bw-webdav,cd51e67093ef7f01003878a44f31bc0b2a0d73d1,CVE-2018-20000
https://github.com/apache/struts,4a3917176de2df7f33a85511d067f31e50dcc1b,CVE-2018-11776
https://github.com/keycloak/keycloak,0fe0b875d63cce3d2855d85d25bb8757bce13eb1,CVE-2018-14637
https://github.com/apache/openjpa,be71987b9c7f14af11718351a883582843eaa4ae,
https://github.com/opencast/opencast,311c455a44be2867afeeb4fa048e125fa2942576,
https://github.com/apache/tomcat80,d752a415a875e888d8c8d0988dfbde95c2c6fb1d,CVE-2016-3092
https://github.com/cloudfoundry/uaa,703542183b14b3ef1e04d68d83484d9eaaeb2f0,CVE-2016-6637
https://github.com/apache/struts,086b63735527d4bb0c1dd0d86a7c0374b825ff2,CVE-2017-9787
https://github.com/apache/cordova-android,d35e8cd44b51a00e781432b2020fa40febacb9e4,
https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,CVE-2016-1181
https://github.com/FasterXML/jackson-databind,3d97153944f7de9c19c1b3637b33d3cf1fbbe4d7,CVE-2020-24616
https://github.com/vt-middleware/cryptacular,ec2fb65f2455c479376695e3d75d30c7f6884b3f,CVE-2020-7226
https://github.com/rweather/noise-java,3b897f2d68d542ad0b538db2bf3a63790b5fe78a,CVE-2020-25021
https://github.com/airsonic/airsonic,1a88f46c18066f61e11c6a95dccd3801ec4aec55,
https://github.com/opencast/opencast,6dce47cd02ccf490f958066b17772772257ed64e,
https://github.com/gradle/gradle,425b2b7a50cd84106a77cdf1ab665c89c6b14d2f,CVE-2019-16370
https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,CVE-2018-17197
https://github.com/bcgit/bc-java,413b42f4d770456508585c830cfcde95f9b0e93b,CVE-2016-1000339
https://github.com/openmrs/openmrs-module-htmlformentry,f5f9a0aa78af9e0aad7f2be14fc6696d056c7f9f,
https://github.com/x-stream/xstream,696ec886a23dae880cf12e34e1fe09c5df8fe94,CVE-2016-3674
https://github.com/jenkinsci/jenkins,4ed5c850b6855ab064a66d02fb338f366853ce89,CVE-2017-2599
https://github.com/dotCMS/core,150d85278c9b7738c79a25616c0d2ff690855c51,CVE-2017-11466
https://github.com/apache/tomcat80,78ad0fcbe29c824f1f2e45a4e2716247b033250a,
https://github.com/apache/cordova-android,032ea8a8d386d8bcffc5de7fd3e4202478effb7d,CVE-2015-8320
https://github.com/x-stream/xstream,0fec095d534126931c99fd38e9c6d41f5c685c1a,CVE-2020-26217
https://github.com/jenkinsci/jenkins,d7ea3f40efedd50541a57b943d5f7bbed046d091,CVE-2017-1000393
https://github.com/sebfz1/wicket-jquery-ui,4ade74d87389935dee5ba49b8cdd0abb075cc50,CVE-2018-1325
https://github.com/apache/camel,8467d644813a62f3a836c0c7dee8cf5a41de3c0,CVE-2018-8027
https://github.com/micromata/projectforge-webapp,5a6a25366491443b76e528a04a9e4ba26f08a83c,CVE-2013-7250
https://github.com/FasterXML/jackson-databind,612f971b78c60202e9cd75a299050c8f2d724a59,CVE-2020-25649
https://github.com/apache/struts,1736b56db702c6639a6d5ae1146dba5a262e3344,
https://github.com/apache/commons-compress,0600296ab8f8a0bbdfedd483f51b38005eb8e34e,CVE-2012-2098
https://github.com/apache/commons-compress,2a2f1dc48e22a34ddb72321a4db211da91aa933b,CVE-2018-1324
https://github.com/javamelody/javamelody,ef111822562d0b9365bd3e671a75b65bd0613353,CVE-2018-15531
https://github.com/jenkinsci/jenkins,8ac74c350779921598f9d5edfed39dd35de8842a,CVE-2014-2066
https://github.com/netty/netty,521bf83d0f39896f3c87c54bebd1e8c06e86b60b,
https://github.com/apache/activemq,886e2d4d97555e2f10276616389a5d1f915bad18,AMQ-5751
https://github.com/opencast/opencast,f273a4a578460b7f59a5df6165c1777fec034d2f,
https://github.com/apache/camel,8386d8f7260143802553bc6dbae2880d6c0bafda,CVE-2015-5344
https://github.com/netty/netty,9b0378bdd71a3421bfdc35e83c12c93f1df4438b,CVE-2020-11612
https://github.com/dotCMS/core,b231adf18b3df9474d1b4073628e6324aeaca9b0,CVE-2020-27848
https://github.com/x-stream/xstream,2b1568bd72baf71254190b74dd1204d47f630e30,
https://github.com/spring-projects/spring-data-rest,8f269e28fe8038a6c60f31a1c36cfda04795ab45,CVE-2017-8046
https://github.com/bcgit/bc-java,acaac81f96fec91ab45bd0412beaf9c3acd8defa,CVE-2016-1000341
https://github.com/JabRef/jabref,89f855d76713b4cd25ac0830c719cd61c511851e,CVE-2018-1000652
https://github.com/SonarSource/sonarqube,1a987742ff44c0c9a1dbe126808c16d9166f3dd0,
https://github.com/gradle/gradle,ecb66c8798a01796e58908232c3b5f062b7b780d,CVE-2019-15052
https://github.com/hmcts/ccd-data-store-api,3937b417ca048ed2ee11773a82ec8f2853b749e8,
https://github.com/apache/struts,04fcefa44bae1263c7cad6986a9dafed67f0164f,
https://github.com/apache/camel,6b979d07fd4be6ac913368f2abeae690d3325d37,CVE-2017-3159
https://github.com/apache/commons-collections,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a,COLLECTIONS-580
https://github.com/apache/syncope,979c28abf2587c73b57d20e4b892410fdd336f0,CVE-2018-17186
https://github.com/apache/syncope,7b168c142b09c3b03e39f1449211e7ddf026a14,CVE-2018-1322
https://github.com/AsyncHttpClient/async-http-client,a894583921c11c3b01f160ada36a8bb9d5158e9,CVE-2013-7398
https://github.com/x-stream/xstream,8542d02d9ac5d384c85f4b33d6c1888c53bd55d,CVE-2017-7957
https://github.com/apache/tomcat80,e76505ba9bb59d9a8b5ae7c103867b00005ac676,CVE-2017-12617
https://github.com/x-stream/xstream,c9b121a88664988ccbabd83fa27bfc2a5e0bd139,CVE-2016-3674
https://github.com/apache/struts,76eb8f38a33ad0f1f48464ee1311559c8d52dd6d,CVE-2016-4438
https://github.com/cloudfoundry/uaa,01edea6337c8ddb2ab80906aa1254d3c1dc02fb,CVE-2017-4974
https://github.com/apache/struts,f238cf4f1091be19fbcfd086b042c86a1bcaa7fc,CVE-2016-3081
https://github.com/bcgit/bc-java,790642084c4e0cadd47352054f868cc8397e2c00,CVE-2016-1000340
https://github.com/blynkkk/blynk-server,0b3b6d26c68e0611f4dbd5cdd6268e50404d9889,CVE-2018-17785
https://github.com/bcgit/bc-java,25aca54734b861ef109ac4943c4a5f98c0c1b885,CVE-2015-6644
https://github.com/eclipse/rdf4j,df15a4d7a8f2789c043b27c9eafe1b30316cfa79,CVE-2018-20227
https://github.com/cloudfoundry/uaa,2906057dae995024576ce6afdc20abd85569514,CVE-2018-11047
https://github.com/apache/hadoop,6ea2a9389e8bd1b5aa35d01c5b1556f892181f1,HADOOP-15212
https://github.com/apache/hadoop,e54f073cfe485842b57d0a52330b59df0b38cb2,HADOOP-13105
https://github.com/cloudfoundry/uaa,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b,CVE-2017-4991
https://github.com/apache/geode,740289c61d60256c6270756bc84b9e24b76e4913,CVE-2017-15695
https://github.com/eclipse/rdf4j,11cd2f6d801ce1094f8b8a054dc6ddd42e7d1141,CVE-2018-1000644
https://github.com/dropwizard/dropwizard,673ef9e8bbe71d09e0544d3d54387fc26ecd0ecc,
https://github.com/apache/commons-compress,6ced422bf5eca3aac05396367bafb33ec21bf74e,CVE-2012-2098
https://github.com/jenkinsci/jenkins,0f92cd08a19207de2cceb6a2f4e3e9f92fdc0899,CVE-2017-2600
https://github.com/cloudfoundry/uaa,cd31cc397fe17389d95b83d6a9caa46eebc54faf,CVE-2015-5172
https://github.com/jooby-project/jooby,34f526028e6cd0652125baa33936ffb6a8a4a009,CVE-2020-7647
https://github.com/AdoptOpenJDK/IcedTea-Web,808467030ce474915b6032855d29503741ade24e,
https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,CVE-2014-0113
https://github.com/hmcts/ccd-data-store-api,ffddfa0ded7ac60cfdf4f23cae77e2a4f86979ce,
https://github.com/jenkinsci/jenkins,7db9fe95669d426812dd4510b512fcd95ff1a64e,
https://github.com/apache/struts,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,CVE-2016-3082
https://github.com/SonarSource/sonarqube,f892d78c31867ce944e85086e118148e5350024a,
https://github.com/hmcts/ccd-data-store-api,d94e63075bfbfb984179b290c6b56cb5f8d54ba2,
https://github.com/apache/tomcat80,910bc38c4188d9aab6195591c4d1314a06b546d9,
